,graph,order,freq,pred_average_power,pred_total_time,,,power,time
50,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLBLNNLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (3,), (1,), (7,), (7,), (1,), (7,), (2,), (2,), (7,), (7,), (2,), (0,), (1,), (7,), (7,), (2,), (7,), (7,), (2,), (7,), (0,), (7,), (7,), (2,), (2,), (0,), (3,), (0,), (1,), (7,), (7,))",4286.67026790041,2569.50784674179,,,4.28667026790041,2.56950784674179
62,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLLLLNNLBLNNLLNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (3,), (2,), (7,), (7,), (3,), (0,), (4,), (2,), (7,), (7,), (3,), (0,), (2,), (7,), (7,), (2,), (0,), (7,), (3,), (7,), (1,), (7,), (7,), (2,), (1,), (1,), (2,), (1,), (2,), (7,), (7,))",4307.41501107751,2558.36213780345,,,4.30741501107751,2.55836213780345
87,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLBLNNLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (2,), (7,), (7,), (3,), (7,), (2,), (2,), (7,), (7,), (3,), (0,), (0,), (7,), (7,), (2,), (7,), (7,), (2,), (7,), (0,), (7,), (7,), (2,), (0,), (1,), (3,), (0,), (1,), (7,), (7,))",4316.10620603677,2523.84100482103,,,4.31610620603677,2.52384100482103
94,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLLLLNNLBLNNLLNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (2,), (7,), (7,), (1,), (1,), (2,), (3,), (7,), (7,), (3,), (0,), (1,), (7,), (7,), (3,), (0,), (7,), (3,), (7,), (2,), (7,), (7,), (2,), (0,), (1,), (3,), (2,), (1,), (7,), (7,))",4334.44848792565,2508.26600086593,,,4.33444848792565,2.50826600086593
65,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLBLNNLLNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (1,), (7,), (7,), (2,), (7,), (1,), (5,), (7,), (7,), (2,), (0,), (1,), (7,), (7,), (3,), (1,), (7,), (3,), (7,), (1,), (7,), (7,), (2,), (2,), (1,), (4,), (0,), (1,), (7,), (7,))",4348.10477174126,2479.71250704501,,,4.34810477174126,2.47971250704501
73,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLBLNNLLNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (1,), (7,), (7,), (1,), (7,), (2,), (3,), (7,), (7,), (3,), (0,), (1,), (7,), (7,), (2,), (0,), (7,), (2,), (7,), (2,), (7,), (7,), (2,), (2,), (1,), (3,), (2,), (1,), (7,), (7,))",4354.52271219779,2435.54064616572,,,4.35452271219779,2.43554064616572
23,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLBLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (2,), (7,), (7,), (2,), (7,), (3,), (2,), (7,), (7,), (0,), (0,), (0,), (7,), (0,), (3,), (7,), (7,), (3,), (7,), (1,), (7,), (7,), (5,), (2,), (1,), (4,), (1,), (1,), (7,), (7,))",4369.97415580101,2420.25453695666,,,4.36997415580101,2.42025453695666
16,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLBLNNLLNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (2,), (7,), (7,), (4,), (7,), (4,), (2,), (7,), (7,), (2,), (0,), (2,), (7,), (7,), (2,), (1,), (7,), (3,), (7,), (1,), (7,), (7,), (2,), (1,), (1,), (4,), (2,), (3,), (7,), (7,))",4397.7850036961,2371.39283104958,,,4.3977850036961,2.37139283104958
57,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLBLNNLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (3,), (2,), (7,), (7,), (3,), (7,), (4,), (2,), (7,), (7,), (3,), (0,), (2,), (7,), (7,), (2,), (7,), (7,), (3,), (7,), (1,), (7,), (7,), (2,), (1,), (1,), (4,), (2,), (3,), (7,), (7,))",4414.71586516962,2347.5266280052,,,4.41471586516962,2.3475266280052
78,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLBLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (2,), (7,), (7,), (3,), (7,), (4,), (2,), (7,), (7,), (3,), (0,), (2,), (7,), (0,), (2,), (7,), (7,), (3,), (7,), (1,), (7,), (7,), (2,), (1,), (1,), (5,), (2,), (3,), (7,), (7,))",4431.59161935171,2334.78253429653,,,4.43159161935171,2.33478253429653
28,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNNLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (1,), (7,), (7,), (2,), (7,), (2,), (2,), (7,), (7,), (1,), (5,), (2,), (7,), (7,), (3,), (7,), (7,), (3,), (7,), (2,), (7,), (7,), (2,), (0,), (0,), (3,), (0,), (1,), (7,), (7,))",4446.12886720636,2327.61523371727,,,4.44612886720636,2.32761523371727
15,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNNLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (1,), (7,), (7,), (2,), (7,), (2,), (2,), (7,), (7,), (1,), (5,), (2,), (7,), (7,), (2,), (7,), (7,), (3,), (7,), (2,), (7,), (7,), (2,), (0,), (0,), (3,), (1,), (1,), (7,), (7,))",4474.02795047099,2277.95405545671,,,4.47402795047099,2.27795405545671
85,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNNLLNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (3,), (2,), (7,), (7,), (1,), (7,), (4,), (4,), (7,), (7,), (3,), (5,), (2,), (7,), (7,), (3,), (1,), (7,), (3,), (7,), (1,), (7,), (7,), (2,), (1,), (0,), (4,), (0,), (1,), (7,), (7,))",4496.80791792003,2265.82653482512,,,4.49680791792003,2.26582653482512
19,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNNLLNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (3,), (2,), (7,), (7,), (2,), (7,), (2,), (4,), (7,), (7,), (3,), (5,), (1,), (7,), (7,), (2,), (1,), (7,), (3,), (7,), (1,), (7,), (7,), (2,), (0,), (1,), (4,), (0,), (1,), (7,), (7,))",4499.46420664153,2251.25622939269,,,4.49946420664153,2.25125622939269
4,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNNLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (1,), (7,), (7,), (2,), (7,), (2,), (3,), (7,), (7,), (1,), (5,), (2,), (7,), (7,), (3,), (7,), (7,), (2,), (7,), (2,), (7,), (7,), (2,), (0,), (1,), (3,), (2,), (1,), (7,), (7,))",4537.7711632575,2184.29829764149,,,4.5377711632575,2.18429829764149
9,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNNLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (1,), (7,), (7,), (1,), (7,), (2,), (3,), (7,), (7,), (3,), (5,), (1,), (7,), (7,), (2,), (7,), (7,), (2,), (7,), (2,), (7,), (7,), (2,), (2,), (1,), (3,), (2,), (1,), (7,), (7,))",4562.66718582702,2148.7130669398,,,4.56266718582702,2.1487130669398
6,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNNLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (3,), (2,), (7,), (7,), (2,), (7,), (4,), (2,), (7,), (7,), (3,), (5,), (2,), (7,), (7,), (2,), (7,), (7,), (3,), (7,), (1,), (7,), (7,), (2,), (1,), (1,), (4,), (2,), (3,), (7,), (7,))",4594.53840681352,2111.80479468882,,,4.59453840681352,2.11180479468882
22,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNNLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (2,), (7,), (7,), (2,), (7,), (2,), (3,), (7,), (7,), (1,), (5,), (2,), (7,), (7,), (2,), (7,), (7,), (3,), (7,), (2,), (7,), (7,), (2,), (0,), (5,), (3,), (2,), (1,), (7,), (7,))",4638.11551387801,2095.19589544802,,,4.63811551387801,2.09519589544802
61,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (2,), (7,), (7,), (2,), (7,), (2,), (3,), (7,), (7,), (3,), (5,), (2,), (7,), (0,), (2,), (7,), (7,), (2,), (7,), (5,), (7,), (7,), (2,), (4,), (1,), (5,), (2,), (1,), (7,), (7,))",4645.57971883797,2070.83042185711,,,4.64557971883797,2.07083042185711
24,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (2,), (7,), (7,), (2,), (7,), (2,), (3,), (7,), (7,), (3,), (5,), (2,), (7,), (0,), (2,), (7,), (7,), (2,), (7,), (5,), (7,), (7,), (2,), (5,), (1,), (2,), (4,), (1,), (7,), (7,))",4669.71724547693,2055.37801660757,,,4.66971724547693,2.05537801660757
36,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (5,), (7,), (7,), (3,), (7,), (4,), (2,), (7,), (7,), (4,), (5,), (2,), (7,), (0,), (2,), (7,), (7,), (4,), (7,), (1,), (7,), (7,), (2,), (5,), (1,), (4,), (2,), (2,), (7,), (7,))",4697.74935784343,2036.37398416219,,,4.69774935784343,2.03637398416219
83,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNNLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (2,), (7,), (7,), (2,), (7,), (2,), (5,), (7,), (7,), (3,), (5,), (2,), (7,), (7,), (2,), (7,), (7,), (3,), (7,), (5,), (7,), (7,), (2,), (5,), (1,), (5,), (2,), (5,), (7,), (7,))",4717.72457811814,2031.2051353589,,,4.71772457811814,2.0312051353589
96,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNNLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (3,), (2,), (7,), (7,), (3,), (7,), (2,), (5,), (7,), (7,), (3,), (5,), (2,), (7,), (7,), (2,), (7,), (7,), (2,), (7,), (5,), (7,), (7,), (2,), (5,), (1,), (4,), (4,), (5,), (7,), (7,))",4739.90207981507,2013.18538027745,,,4.73990207981507,2.01318538027745
35,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (2,), (7,), (7,), (3,), (7,), (2,), (5,), (7,), (7,), (3,), (5,), (4,), (7,), (0,), (2,), (7,), (7,), (3,), (7,), (5,), (7,), (7,), (2,), (4,), (1,), (5,), (4,), (5,), (7,), (7,))",4761.06586293091,1993.21303933775,,,4.76106586293091,1.99321303933775
10,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (2,), (7,), (7,), (2,), (7,), (2,), (5,), (7,), (7,), (3,), (5,), (2,), (7,), (0,), (2,), (7,), (7,), (2,), (7,), (5,), (7,), (7,), (5,), (5,), (5,), (5,), (2,), (4,), (7,), (7,))",4799.97063950943,1969.47911228648,,,4.79997063950943,1.96947911228648
26,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNNLLNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (2,), (7,), (7,), (3,), (7,), (4,), (5,), (7,), (7,), (3,), (5,), (5,), (7,), (7,), (2,), (1,), (7,), (3,), (7,), (2,), (7,), (7,), (2,), (5,), (5,), (5,), (4,), (5,), (7,), (7,))",4829.71891795175,1959.22802435852,,,4.82971891795175,1.95922802435852
18,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (2,), (7,), (7,), (3,), (7,), (4,), (3,), (7,), (7,), (4,), (5,), (4,), (7,), (0,), (2,), (7,), (7,), (3,), (7,), (5,), (7,), (7,), (5,), (4,), (5,), (5,), (4,), (5,), (7,), (7,))",4849.06530809596,1930.00403654626,,,4.84906530809596,1.93000403654626
43,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (2,), (7,), (7,), (3,), (7,), (4,), (5,), (7,), (7,), (4,), (5,), (4,), (7,), (0,), (2,), (7,), (7,), (3,), (7,), (5,), (7,), (7,), (5,), (4,), (5,), (5,), (4,), (5,), (7,), (7,))",4883.20908253589,1915.69947974671,,,4.88320908253589,1.91569947974671
60,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4,), (2,), (7,), (7,), (3,), (7,), (4,), (5,), (7,), (7,), (4,), (5,), (5,), (7,), (0,), (2,), (7,), (7,), (3,), (7,), (5,), (7,), (7,), (5,), (5,), (5,), (5,), (4,), (5,), (7,), (7,))",4896.24082523899,1911.72493280514,,,4.89624082523899,1.91172493280514
44,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (3,), (5,), (7,), (7,), (4,), (7,), (4,), (5,), (7,), (7,), (3,), (5,), (2,), (7,), (0,), (3,), (7,), (7,), (3,), (7,), (5,), (7,), (7,), (5,), (5,), (5,), (5,), (5,), (1,), (7,), (7,))",4924.47110684085,1905.38582069617,,,4.92447110684085,1.90538582069617
47,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (3,), (7,), (4,), (5,), (7,), (7,), (4,), (5,), (4,), (7,), (0,), (2,), (7,), (7,), (3,), (7,), (5,), (7,), (7,), (5,), (4,), (5,), (5,), (4,), (5,), (7,), (7,))",4940.47640639352,1884.65178864113,,,4.94047640639352,1.88465178864113
20,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (3,), (5,), (7,), (7,), (4,), (7,), (4,), (5,), (7,), (7,), (4,), (5,), (2,), (7,), (0,), (3,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (5,), (5,), (5,), (5,), (5,), (4,), (7,), (7,))",4967.50439193065,1878.99145181476,,,4.96750439193065,1.87899145181476
8,YOLOv3,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNLLNNLNLLNNLLLNLLNNLNLNNLLLLLLNN,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (4,), (7,), (4,), (5,), (7,), (7,), (4,), (5,), (5,), (7,), (0,), (3,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (5,), (5,), (5,), (5,), (5,), (4,), (7,), (7,))",5001.10126835974,1864.94269773588,,,5.00110126835974,1.86494269773588
