graph,order,freq,host,input_time,task_time,total_time,input_power,task_power,output_time,input_e,task_e,output_e,total_e,power_efficiency,pipelinetime
YOLOv3,NBGLBBBNBBNNNBNBNBBNNLNBLGGLBBLLLBLNBLBNNGGNLGBLLLLLNBGLGGNNGBBLNBNBGBNBNGB,"((7,), (7,), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (4, 7), (4, 7), (5,), (7,), (7,), (5,), (5,), (5,), (7,), (5,), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (4, 7), (7,), (5,), (5,), (5,), (5,), (5,), (7,), (7,), (4, 7), (5,), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,))",BB,,,,,,,,,,,,
YOLOv3,BGLNNGNLBLNLNGLGGLGBBBNBBGLGNBGBLLBNGLNLGBLNGGBNNLLLBNLBBLLGBNGBLGGGNGBNGLG,"((7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (5,), (7,), (7,), (4, 7), (5,), (7,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (5,), (5,), (7,), (7,), (5,), (7,), (7,), (5,), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,GNNGBGGLBGNNLBLBGLLNBLBBGBNNGLGLGBNBNGBBGNBGBLLNNBBGLGNLBGBGGBGNGBNLBLLBGNB,"((4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (5,), (7,), (5,), (7,), (4, 7), (5,), (5,), (7,), (7,), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (7,), (5,), (5,), (7,), (4, 7), (7,), (7,))",BB,,,,,,,,,,,,
YOLOv3,LGGLBGGBGBLBBGLLBLGNLBBGBLBBGLNGNGBBGBBGLBLGLBGNNLLNBGGLBNLNGNNNBLLNLGBGBNN,"((5,), (4, 7), (4, 7), (5,), (7,), (4, 7), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (5,), (5,), (7,), (5,), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (7,), (5,), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (5,), (5,), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (7,))",BB,,,,,,,,,,,,
YOLOv3,BBNBGGLGBGNLLBNGBBNNNBNLNNLLGBLNNNGBLBGGNGLLNNGGNNLLBNNNBLGLGGGLBGNGGNNBBLN,"((7,), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (7,), (4, 7), (7,), (5,), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (4, 7), (5,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (5,), (4, 7), (4, 7), (4, 7), (5,), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,))",BB,,,,,,,,,,,,
YOLOv3,LGBNGGNBNGGGLGNLBBBNLGBNBGBLGBGLNLGLNBNLGGGGGLLNNNBLBGNBLGBBLBLNBLLGGGNGNLB,"((5,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (4, 7), (5,), (7,), (5,), (4, 7), (5,), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (5,), (5,), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (7,), (5,), (7,))",BB,,,,,,,,,,,,
YOLOv3,LGNLLGNNLLGLBGLBLBNGBGNLLNLNNBGGLBGBGLLNLGGGGNBNBLGLGLBGLBGBBLGLNBLGGBNBNGB,"((5,), (4, 7), (7,), (5,), (5,), (4, 7), (7,), (7,), (5,), (5,), (4, 7), (5,), (7,), (4, 7), (5,), (7,), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (5,), (7,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (4, 7), (7,), (4, 7), (5,), (5,), (7,), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (5,), (4, 7), (5,), (4, 7), (5,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (5,), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,))",BB,,,,,,,,,,,,
YOLOv3,BLLGGBLBNGGNGNGNGBNLGLBNGNBNGBGBLGLGNNBNBNLBLGNBGGBBNBGBBBBLBLGNBBGLLLGNLGG,"((7,), (5,), (5,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (5,), (5,), (4, 7), (7,), (5,), (4, 7), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,LBGBNNGGNNGGGNGBNGLGBGBNLGBBLGGNLNLNGLGBLGLLGLNBBBBGLNNNGGGBLGNGBNLLLNGBNGN,"((5,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (5,), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (7,), (5,), (4, 7), (5,), (5,), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (5,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (7,))",BB,,,,,,,,,,,,
YOLOv3,LNGNGGGGLGLNNGGGLNGLNNBNBLLLGLNNBGBBLGGGNBBNNGBBGGLGBLGBBBLNBGLLNNLBLNNBBBG,"((5,), (7,), (4, 7), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (4, 7), (4, 7), (4, 7), (5,), (7,), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (5,), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (7,), (5,), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (5,), (5,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,GNNBBNBLLGLNGBNLNBGBGGNBBLNNGBNBLLLBGBBLGGGGLNLBBBGGGGNGBGLBNGNLLGBBNNNNBBL,"((4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (5,), (5,), (5,), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (7,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (5,), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,))",BB,,,,,,,,,,,,
YOLOv3,GGNNBNGGBLGNNNGGGGBGBNNLLBNBGLLNBBBNLLNNGNBNNBLLLGLBBBNBLNNNNBNGBLGGGNNGBGB,"((4, 7), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (4, 7), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (5,), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (7,))",BB,,,,,,,,,,,,
YOLOv3,LBGNLLLLBBLLNBBNNLBGLGNBLGBBLNLNNBBNBBLLLBLGNBBLBBNNLLBGNNLGNNNBNGGLBBNLNLB,"((5,), (7,), (4, 7), (7,), (5,), (5,), (5,), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (5,), (7,), (5,), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (7,))",BB,,,,,,,,,,,,
YOLOv3,BBGLNLGLGGNLGLGNGLBGGBBNGGGNLNBNLBLBNNLLLNBNGNGNBGGNBLNLLBBGNBBBLBLBGLGBGGL,"((7,), (7,), (4, 7), (5,), (7,), (5,), (4, 7), (5,), (4, 7), (4, 7), (7,), (5,), (4, 7), (5,), (4, 7), (7,), (4, 7), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (5,), (5,), (5,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (5,), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (7,), (4, 7), (4, 7), (5,))",BB,,,,,,,,,,,,
YOLOv3,LLNLLNGNLNGNNNLLNBNLNNNBGGGNLLBNBLNNNBGLBGBLBNBBBNNBLGNGLLBBNGNBGGBBGBNNGGL,"((5,), (5,), (7,), (5,), (5,), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (5,), (5,), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (5,))",BB,,,,,,,,,,,,
YOLOv3,GBGBNGLLLBBGNGLGNBGGBLLNLNGBGNBGBBBBLGGBBBBGLGNLNNBGNGBLBBLGNGNLGGLGGGBLLBG,"((4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (5,), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (5,), (7,), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (7,), (5,), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (4, 7), (7,), (5,), (5,), (7,), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,BLBLLLBNBGLLGGLNLLNNBBGNNLBGLNBNBNGBGLGNNNLBNNLNGBLNGLBGGNLBLGLGGBBLGLNLLGG,"((7,), (5,), (7,), (5,), (5,), (5,), (7,), (7,), (7,), (4, 7), (5,), (5,), (4, 7), (4, 7), (5,), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (5,), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (5,), (4, 7), (5,), (4, 7), (4, 7), (7,), (7,), (5,), (4, 7), (5,), (7,), (5,), (5,), (4, 7), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,BBBNGNNNNLLGBLNLLNGLNLNBBNNNLBNNNGNLLBNLNLLLLBGLLLNLBNBNGBBBBBBLLGLNLGBBBLB,"((7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (5,), (4, 7), (7,), (5,), (7,), (5,), (5,), (7,), (4, 7), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (5,), (7,), (7,), (5,), (7,), (5,), (5,), (5,), (5,), (7,), (4, 7), (5,), (5,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (4, 7), (5,), (7,), (5,), (4, 7), (7,), (7,), (7,), (5,), (7,))",BB,,,,,,,,,,,,
YOLOv3,BBNBNBLGGBNLBGNGLNNGLBLBLNLGGNNBLBBNNGNBBNBBNBLBGNGNGGGLGGLBBGBNBNLBBGGBGLL,"((7,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (5,), (7,), (5,), (7,), (5,), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (4, 7), (5,), (5,))",BB,,,,,,,,,,,,
YOLOv3,LNGGGLNGBBGGNGGLGLLNGBBNBNLLNLLBLGBLLBNNLGLBLGBLNGGBLNGLBGBLLNGLBNGBBBBNBGN,"((5,), (7,), (4, 7), (4, 7), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (5,), (4, 7), (5,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (5,), (5,), (7,), (5,), (4, 7), (7,), (5,), (5,), (7,), (7,), (7,), (5,), (4, 7), (5,), (7,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,))",BB,,,,,,,,,,,,
YOLOv3,BNNBNLGBNNBNNGNGLNNBNLNLBBGBLNBNNNBBBLNBNLBLLBNGLNLLGGGBBNGGLGBGNLNGNNGLGNL,"((7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (5,), (7,), (7,), (4, 7), (5,), (7,), (5,), (5,), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (5,))",BB,,,,,,,,,,,,
YOLOv3,LGNLBNLGNBLBGNNNBGNBLLLLNLBBGLBGGNGGNNGNGNLNGLGGBBNBBNBLGBLGNBGBGBNGLBBBNNL,"((5,), (4, 7), (7,), (5,), (7,), (7,), (5,), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (5,), (5,), (5,), (5,), (7,), (5,), (7,), (7,), (4, 7), (5,), (7,), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (5,))",BB,,,,,,,,,,,,
YOLOv3,GNGGNGNGBBLLLLNLBBGLLGNGLGBNBGBLBBBBLBBNGGNGNGBNBNGGNNBLNGNBLBLBNBGNLGBGGLN,"((4, 7), (7,), (4, 7), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (5,), (5,), (5,), (7,), (5,), (7,), (7,), (4, 7), (5,), (5,), (4, 7), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (4, 7), (4, 7), (5,), (7,))",BB,,,,,,,,,,,,
YOLOv3,GLGLBLLBNGNBNLLLGNLBGNLLGBNGNNLNNLNBGNLGGNLBNBLLBLNNBNGBGBLGLNLGNBGBLLBGGLG,"((4, 7), (5,), (4, 7), (5,), (7,), (5,), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (5,), (5,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (5,), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (5,), (7,), (7,), (5,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (4, 7), (5,), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (4, 7), (5,), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,GNGNLGGNGGGBLBBNNNNGLNBGNGNNGGBLBLLBBLLBGNNGNGLBGGLLLLGGLNLBNLBGLGBGNNNNGBL,"((4, 7), (7,), (4, 7), (7,), (5,), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (5,), (5,), (7,), (7,), (5,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (7,), (4, 7), (4, 7), (5,), (5,), (5,), (5,), (4, 7), (4, 7), (5,), (7,), (5,), (7,), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,))",BB,,,,,,,,,,,,
YOLOv3,BGGBLGLGLGLLBGNNGLNBBGLGLNLGBBNNNBGLNBGGBBGGGLGGLLNLLBLLNGNGNBGGBBBBGGLGNLG,"((7,), (4, 7), (4, 7), (7,), (5,), (4, 7), (5,), (4, 7), (5,), (4, 7), (5,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (5,), (7,), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (5,), (5,), (7,), (5,), (5,), (7,), (5,), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (7,), (5,), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,GBBGGNBBLBGBBBNNNGGNNGLNNGBGLNNGGLNNGGBLLGNGNLBBLGBBBBLBBLGGNGBNBNLNGLGNNLL,"((4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (5,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (5,), (5,))",BB,,,,,,,,,,,,
YOLOv3,BLBBLLGGBNBGGLBLGBLNBNBBNNNNNNBLNNBGBNLBLNLBLNBNNLLBLLBNLGGNGGLBBLGGNBNLBGL,"((7,), (5,), (7,), (7,), (5,), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (5,), (5,), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (7,), (4, 7), (5,))",BB,,,,,,,,,,,,
YOLOv3,LGNNGNGBNLLLLBNGNLBGNLNLNLNGBLLNBBBLGBNNGLNLNGBBLLLNGGNNLGBBLLLBNNLNBNNBGLL,"((5,), (4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (5,), (5,), (5,), (7,), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (4, 7), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (7,), (5,), (7,), (4, 7), (7,), (7,), (5,), (5,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (7,), (5,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (5,))",BB,,,,,,,,,,,,
YOLOv3,BGGLBNGLBBGGNNGGNGLBBLLNBLGBBGNNLLGGLLBNBGBGLGLNLNNBBBBNGNLNGGNBLNNBLLBBGLB,"((7,), (4, 7), (4, 7), (5,), (7,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (5,), (5,), (4, 7), (4, 7), (5,), (5,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (4, 7), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (4, 7), (5,), (7,))",BB,,,,,,,,,,,,
YOLOv3,LBNBGNGLNBBLNLGGGGNNBGNNBBGNLNLNGLGLGBBLLGGBGBLGGLLBLNLNNBGGGNNNNNLBBBNGGGB,"((5,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (5,), (4, 7), (7,), (7,), (5,), (5,), (4, 7), (4, 7), (7,), (4, 7), (7,), (5,), (4, 7), (4, 7), (5,), (5,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,))",BB,,,,,,,,,,,,
